"","id","activity_date","total_steps","total_dist","active_mins","sedentary_mins","calories","mins_asleep","mins_in_bed","weight","bmi","is_healthy"
"293","2873212765",2016-05-09,7726,5.19000005722046,345,1095,1906,NA,NA,NA,NA,NA
"294","2873212765",2016-05-10,8275,5.55999994277954,373,1067,1962,NA,NA,NA,NA,NA
"295","2873212765",2016-05-11,6440,4.32999992370605,319,1121,1826,NA,NA,NA,NA,NA
"296","2873212765",2016-05-12,7566,5.1100001335144,268,720,1431,NA,NA,57.29999924,21.69,"YES"
"297","3372868164",2016-04-12,4747,3.24000000953674,280,1160,1788,NA,NA,NA,NA,NA
"298","3372868164",2016-04-13,9715,6.63000011444092,395,1045,2093,NA,NA,NA,NA,NA
"299","3372868164",2016-04-14,8844,6.03000020980835,401,1039,2065,NA,NA,NA,NA,NA
"300","3372868164",2016-04-15,7451,5.07999992370605,335,1105,1908,NA,NA,NA,NA,NA
"301","3372868164",2016-04-16,6905,4.73000001907349,356,1084,1908,NA,NA,NA,NA,NA
"302","3372868164",2016-04-17,8199,5.88000011444092,335,1105,1964,NA,NA,NA,NA,NA
"303","3372868164",2016-04-18,6798,4.6399998664856,370,1070,2014,NA,NA,NA,NA,NA
"304","3372868164",2016-04-19,7711,5.26000022888184,376,1064,1985,NA,NA,NA,NA,NA
"305","3372868164",2016-04-20,4880,3.32999992370605,292,1148,1867,NA,NA,NA,NA,NA
"306","3372868164",2016-04-21,8857,6.07000017166138,403,1037,2124,NA,NA,NA,NA,NA
"307","3372868164",2016-04-22,3843,2.61999988555908,206,1234,1669,NA,NA,NA,NA,NA
"308","3372868164",2016-04-23,7396,5.07000017166138,325,1115,1995,NA,NA,NA,NA,NA
"309","3372868164",2016-04-24,6731,4.59000015258789,313,1127,1921,NA,NA,NA,NA,NA
"310","3372868164",2016-04-25,5995,4.09000015258789,416,1024,2010,NA,NA,NA,NA,NA
"311","3372868164",2016-04-26,8283,5.78999996185303,357,1083,2057,NA,NA,NA,NA,NA
"312","3372868164",2016-04-27,7904,5.42000007629395,383,1057,2095,NA,NA,NA,NA,NA
"313","3372868164",2016-04-28,5512,3.75999999046326,385,1055,1972,NA,NA,NA,NA,NA
"314","3372868164",2016-04-29,9135,6.23000001907349,402,1038,2044,NA,NA,NA,NA,NA
"315","3372868164",2016-04-30,5250,3.57999992370605,321,1119,1946,NA,NA,NA,NA,NA
"316","3372868164",2016-05-01,3077,2.09999990463257,172,842,1237,NA,NA,NA,NA,NA
"317","3977333714",2016-04-12,8856,5.98000001907349,194,777,1450,274,469,NA,NA,NA
"318","3977333714",2016-04-13,10035,6.71000003814697,230,754,1495,295,456,NA,NA,NA
"319","3977333714",2016-04-14,7641,5.1100001335144,242,801,1433,291,397,NA,NA,NA
"320","3977333714",2016-04-15,9010,6.05999994277954,240,644,1468,424,556,NA,NA,NA
"321","3977333714",2016-04-16,13459,9,267,663,1625,283,510,NA,NA,NA
"322","3977333714",2016-04-17,10415,6.96999979019165,274,600,1529,381,566,NA,NA,NA
"323","3977333714",2016-04-18,11663,7.80000019073486,313,605,1584,412,522,NA,NA,NA
"324","3977333714",2016-04-19,12414,8.77999973297119,307,738,1638,219,395,NA,NA,NA
"325","3977333714",2016-04-20,11658,7.82999992370605,264,845,1554,152,305,NA,NA,NA
"326","3977333714",2016-04-21,6093,4.07999992370605,242,712,1397,332,512,NA,NA,NA
"327","3977333714",2016-04-22,8911,5.96000003814697,233,731,1481,355,476,NA,NA,NA
"328","3977333714",2016-04-23,12058,8.06999969482422,344,724,1638,235,372,NA,NA,NA
"329","3977333714",2016-04-24,14112,10,254,660,1655,310,526,NA,NA,NA
"330","3977333714",2016-04-25,11177,8.47999954223633,192,781,1570,262,467,NA,NA,NA
"331","3977333714",2016-04-26,11388,7.61999988555908,272,797,1551,250,371,NA,NA,NA
"332","3977333714",2016-04-27,7193,5.03999996185303,186,714,1377,349,540,NA,NA,NA
"333","3977333714",2016-04-28,7114,4.88000011444092,213,804,1407,261,423,NA,NA,NA
"334","3977333714",2016-04-29,10645,7.75,218,744,1545,333,478,NA,NA,NA
"335","3977333714",2016-04-30,13238,9.19999980926514,289,687,1650,237,382,NA,NA,NA
"336","3977333714",2016-05-01,10414,7.07000017166138,205,691,1501,383,626,NA,NA,NA
"337","3977333714",2016-05-02,16520,11.0500001907349,343,713,1760,230,384,NA,NA,NA
"338","3977333714",2016-05-03,14335,9.59000015258789,346,594,1710,292,500,NA,NA,NA
"339","3977333714",2016-05-04,13559,9.4399995803833,252,852,1628,213,336,NA,NA,NA
"340","3977333714",2016-05-05,12312,8.57999992370605,280,680,1618,318,480,NA,NA,NA
"341","3977333714",2016-05-06,11677,8.27999973297119,252,676,1590,323,512,NA,NA,NA
"342","3977333714",2016-05-07,11550,7.73000001907349,294,703,1574,237,443,NA,NA,NA
"343","3977333714",2016-05-08,13585,9.09000015258789,296,688,1633,259,456,NA,NA,NA
"344","3977333714",2016-05-09,14687,10.0799999237061,281,1159,1667,NA,NA,NA,NA,NA
"345","3977333714",2016-05-10,13072,8.77999973297119,312,676,1630,312,452,NA,NA,NA
"346","3977333714",2016-05-11,746,0.5,13,13,52,NA,NA,NA,NA,NA
"347","4020332650",2016-04-12,8539,6.11999988555908,350,712,3654,501,541,NA,NA,NA
"348","4020332650",2016-04-13,0,0,0,1440,1981,NA,NA,NA,NA,NA
"349","4020332650",2016-04-14,108,0.0799999982118607,3,1437,2011,NA,NA,NA,NA,NA
"350","4020332650",2016-04-15,1882,1.35000002384186,141,1299,2951,NA,NA,NA,NA,NA
"351","4020332650",2016-04-16,1982,1.41999995708466,141,1222,3051,77,77,NA,NA,NA
"352","4020332650",2016-04-17,16,0.00999999977648258,2,1438,1990,NA,NA,NA,NA,NA
"353","4020332650",2016-04-18,62,0.0399999991059303,2,1438,1995,NA,NA,NA,NA,NA
"354","4020332650",2016-04-19,0,0,0,1440,1980,NA,NA,NA,NA,NA
"355","4020332650",2016-04-20,0,0,0,1440,1980,NA,NA,NA,NA,NA
"356","4020332650",2016-04-21,0,0,0,1440,1980,NA,NA,NA,NA,NA
"357","4020332650",2016-04-22,0,0,0,1440,1980,NA,NA,NA,NA,NA
"358","4020332650",2016-04-23,0,0,0,1440,1980,NA,NA,NA,NA,NA
"359","4020332650",2016-04-24,0,0,0,1440,1980,NA,NA,NA,NA,NA
"360","4020332650",2016-04-25,0,0,0,1440,1980,NA,NA,NA,NA,NA
"361","4020332650",2016-04-26,0,0,0,1440,1980,NA,NA,NA,NA,NA
"362","4020332650",2016-04-27,0,0,0,1440,1980,NA,NA,NA,NA,NA
"363","4020332650",2016-04-28,0,0,0,1440,1980,NA,NA,NA,NA,NA
"364","4020332650",2016-04-29,0,0,0,1440,1980,NA,NA,NA,NA,NA
"365","4020332650",2016-04-30,0,0,0,1440,1980,NA,NA,NA,NA,NA
"366","4020332650",2016-05-01,0,0,0,1440,1980,NA,NA,NA,NA,NA
"367","4020332650",2016-05-02,475,0.340000003576279,42,1350,2207,NA,NA,NA,NA,NA
"368","4020332650",2016-05-03,4496,3.22000002861023,174,950,2828,322,332,NA,NA,NA
"369","4020332650",2016-05-04,10252,7.34999990463257,405,531,3879,478,536,NA,NA,NA
"370","4020332650",2016-05-05,11728,8.43000030517578,276,916,3429,226,248,NA,NA,NA
"371","4020332650",2016-05-06,4369,3.13000011444092,177,855,2704,385,408,NA,NA,NA
"372","4020332650",2016-05-07,6132,4.40000009536743,184,1256,2975,NA,NA,NA,NA,NA
"373","4020332650",2016-05-08,5862,4.19999980926514,263,775,3089,364,402,NA,NA,NA
"374","4020332650",2016-05-09,4556,3.26999998092651,181,1225,2785,NA,NA,NA,NA,NA
"375","4020332650",2016-05-10,5546,3.98000001907349,206,774,2926,442,494,NA,NA,NA
"376","4020332650",2016-05-11,3689,2.65000009536743,144,1296,2645,NA,NA,NA,NA,NA
"377","4020332650",2016-05-12,590,0.419999986886978,21,721,1120,NA,NA,NA,NA,NA
"378","4057192912",2016-04-12,5394,4.03000020980835,164,1276,2286,NA,NA,NA,NA,NA
"379","4057192912",2016-04-13,5974,4.46999979019165,160,1280,2306,NA,NA,NA,NA,NA
"380","4057192912",2016-04-14,0,0,0,1440,1776,NA,NA,NA,NA,NA
"381","4057192912",2016-04-15,3984,2.95000004768372,97,873,1527,NA,NA,NA,NA,NA
"382","4319703577",2016-04-12,7753,5.19999980926514,0,1440,2115,NA,NA,NA,NA,NA
"383","4319703577",2016-04-13,8204,5.5,119,1234,2135,NA,NA,NA,NA,NA
"384","4319703577",2016-04-14,10210,6.88000011444092,349,589,2302,535,557,NA,NA,NA
"385","4319703577",2016-04-15,5664,3.79999995231628,228,752,1985,465,491,NA,NA,NA
"386","4319703577",2016-04-16,4744,3.1800000667572,194,724,1884,506,522,NA,NA,NA
"387","4319703577",2016-04-17,29,0.0199999995529652,3,1363,1464,NA,NA,72.40000153,27.45,"NO"
"388","4319703577",2016-04-18,2276,1.54999995231628,68,824,1632,515,551,NA,NA,NA
"389","4319703577",2016-04-19,8925,5.98999977111816,311,604,2200,461,498,NA,NA,NA
"390","4319703577",2016-04-20,8954,6.01000022888184,324,671,2220,523,543,NA,NA,NA
"391","4319703577",2016-04-21,3702,2.48000001907349,34,1265,1792,59,65,NA,NA,NA
"392","4319703577",2016-04-22,4500,3.01999998092651,196,709,1886,533,550,NA,NA,NA
"393","4319703577",2016-04-23,4935,3.30999994277954,233,546,1945,692,722,NA,NA,NA
"394","4319703577",2016-04-24,4081,2.74000000953674,197,692,1880,467,501,NA,NA,NA
"395","4319703577",2016-04-25,9259,6.21000003814697,398,544,2314,488,506,NA,NA,NA
"396","4319703577",2016-04-26,9899,6.6399998664856,317,649,2236,505,516,NA,NA,NA
"397","4319703577",2016-04-27,10780,7.23000001907349,353,680,2324,286,307,NA,NA,NA
"398","4319703577",2016-04-28,10817,7.28000020980835,380,552,2367,497,522,NA,NA,NA
"399","4319703577",2016-04-29,7990,5.3600001335144,313,624,2175,523,546,NA,NA,NA
"400","4319703577",2016-04-30,8221,5.51999998092651,240,695,2092,490,516,NA,NA,NA
"401","4319703577",2016-05-01,1251,0.839999973773956,67,836,1593,484,500,NA,NA,NA
"402","4319703577",2016-05-02,9261,6.23999977111816,355,585,2270,478,506,NA,NA,NA
"403","4319703577",2016-05-03,9648,6.46999979019165,321,669,2235,474,512,NA,NA,NA
"404","4319703577",2016-05-04,10429,7.01999998092651,334,1106,2282,NA,NA,72.30000305,27.38,"NO"
"405","4319703577",2016-05-05,13658,9.48999977111816,389,957,2530,NA,NA,NA,NA,NA
"406","4319703577",2016-05-06,9524,6.42000007629395,331,692,2266,450,491,NA,NA,NA
"407","4319703577",2016-05-07,7937,5.32999992370605,310,586,2158,507,530,NA,NA,NA
"408","4319703577",2016-05-08,3672,2.46000003814697,153,603,1792,602,638,NA,NA,NA
"409","4319703577",2016-05-09,10378,6.96000003814697,390,490,2345,535,565,NA,NA,NA
"410","4319703577",2016-05-10,9487,6.36999988555908,344,555,2260,487,517,NA,NA,NA
"411","4319703577",2016-05-11,9129,6.13000011444092,332,574,2232,529,558,NA,NA,NA
"412","4319703577",2016-05-12,17,0.00999999977648258,2,0,257,302,321,NA,NA,NA
"413","4388161847",2016-04-12,10122,7.78000020980835,0,1440,2955,NA,NA,NA,NA,NA
"414","4388161847",2016-04-13,10993,8.44999980926514,165,1275,3092,NA,NA,NA,NA,NA
"415","4388161847",2016-04-14,8863,6.82000017166138,264,945,2998,NA,NA,NA,NA,NA
"416","4388161847",2016-04-15,8758,6.73000001907349,299,837,3066,499,526,NA,NA,NA
"417","4388161847",2016-04-16,6580,5.05999994277954,268,609,3073,426,448,NA,NA,NA
"418","4388161847",2016-04-17,4660,3.57999992370605,201,721,2572,619,641,NA,NA,NA
"419","4388161847",2016-04-18,11009,9.10000038146973,274,1017,3274,99,104,NA,NA,NA
"420","4388161847",2016-04-19,10181,7.82999992370605,285,704,3015,329,338,NA,NA,NA
"421","4388161847",2016-04-20,10553,8.11999988555908,289,696,3083,421,451,NA,NA,NA
"422","4388161847",2016-04-21,10055,7.73000001907349,291,853,3069,442,458,NA,NA,NA
"423","4388161847",2016-04-22,12139,9.34000015258789,322,945,3544,82,85,NA,NA,NA
"424","4388161847",2016-04-23,13236,10.1800003051758,278,749,3306,478,501,NA,NA,NA
"425","4388161847",2016-04-24,10243,7.88000011444092,261,584,2885,552,595,NA,NA,NA
"426","4388161847",2016-04-25,12961,9.97000026702881,343,1054,3288,NA,NA,NA,NA,NA
"427","4388161847",2016-04-26,9461,7.28000020980835,261,673,2929,319,346,NA,NA,NA
"428","4388161847",2016-04-27,11193,8.60999965667725,300,684,3074,439,500,NA,NA,NA
"429","4388161847",2016-04-28,10074,7.75,262,878,2969,428,458,NA,NA,NA
"430","4388161847",2016-04-29,9232,7.09999990463257,265,1175,2979,NA,NA,NA,NA,NA
"431","4388161847",2016-04-30,12533,9.64000034332275,357,537,3283,409,430,NA,NA,NA
"432","4388161847",2016-05-01,10255,7.8899998664856,268,579,2926,547,597,NA,NA,NA
"433","4388161847",2016-05-02,10096,8.39999961853027,241,935,3147,368,376,NA,NA,NA
"434","4388161847",2016-05-03,12727,9.78999996185303,342,984,3290,NA,NA,NA,NA,NA
"435","4388161847",2016-05-04,12375,9.52000045776367,307,632,3162,390,414,NA,NA,NA
"436","4388161847",2016-05-05,9603,7.38000011444092,250,896,2899,471,495,NA,NA,NA
"437","4388161847",2016-05-05,9603,7.38000011444092,250,896,2899,471,495,NA,NA,NA
"438","4388161847",2016-05-06,13175,10.1300001144409,340,1100,3425,NA,NA,NA,NA,NA
"439","4388161847",2016-05-07,22770,17.5400009155273,436,508,4022,472,496,NA,NA,NA
"440","4388161847",2016-05-08,17298,14.3800001144409,323,576,3934,529,541,NA,NA,NA
"441","4388161847",2016-05-09,10218,7.8600001335144,283,1020,3013,62,65,NA,NA,NA
"442","4388161847",2016-05-10,10299,7.92000007629395,294,648,3061,354,375,NA,NA,NA
"443","4388161847",2016-05-11,10201,7.84000015258789,282,858,2954,469,494,NA,NA,NA
"444","4388161847",2016-05-12,3369,2.58999991416931,108,825,1623,NA,NA,NA,NA,NA
"445","4445114986",2016-04-12,3276,2.20000004768372,196,787,2113,429,457,NA,NA,NA
"446","4445114986",2016-04-13,2961,1.99000000953674,194,840,2095,370,406,NA,NA,NA
"447","4445114986",2016-04-14,3974,2.67000007629395,231,717,2194,441,492,NA,NA,NA
"448","4445114986",2016-04-15,7198,4.82999992370605,350,711,2496,337,379,NA,NA,NA
"449","4445114986",2016-04-16,3945,2.65000009536743,225,716,2180,462,499,NA,NA,NA
"450","4445114986",2016-04-17,2268,1.51999998092651,114,1219,1933,98,107,NA,NA,NA
"451","4445114986",2016-04-18,6155,4.23999977111816,193,1247,2248,NA,NA,NA,NA,NA
"452","4445114986",2016-04-19,2064,1.38999998569489,121,895,1954,388,424,NA,NA,NA
"453","4445114986",2016-04-20,2072,1.38999998569489,137,841,1974,439,462,NA,NA,NA
"454","4445114986",2016-04-21,3809,2.55999994277954,215,756,2150,436,469,NA,NA,NA
"455","4445114986",2016-04-22,6831,4.57999992370605,317,706,2432,388,417,NA,NA,NA
"456","4445114986",2016-04-23,4363,2.9300000667572,201,1239,2149,NA,NA,NA,NA,NA
"457","4445114986",2016-04-24,5002,3.35999989509583,244,1196,2247,NA,NA,NA,NA,NA
"458","4445114986",2016-04-25,3385,2.26999998092651,179,916,2070,328,345,NA,NA,NA
"459","4445114986",2016-04-26,6326,4.40999984741211,210,839,2291,353,391,NA,NA,NA
"460","4445114986",2016-04-27,7243,5.03000020980835,227,839,2361,332,374,NA,NA,NA
"461","4445114986",2016-04-28,4493,3.00999999046326,236,762,2203,419,442,NA,NA,NA
"462","4445114986",2016-04-29,4676,3.14000010490417,226,1106,2196,106,108,NA,NA,NA
"463","4445114986",2016-04-30,6222,4.17999982833862,290,797,2363,322,353,NA,NA,NA
"464","4445114986",2016-05-01,5232,3.50999999046326,240,741,2246,439,459,NA,NA,NA
"465","4445114986",2016-05-02,6910,4.75,231,667,2336,502,542,NA,NA,NA
"466","4445114986",2016-05-03,7502,5.17999982833862,265,725,2421,417,450,NA,NA,NA
"467","4445114986",2016-05-04,2923,1.96000003814697,180,897,2070,337,363,NA,NA,NA
"468","4445114986",2016-05-05,3800,2.54999995231628,193,734,2120,462,513,NA,NA,NA
"469","4445114986",2016-05-06,4514,3.02999997138977,229,809,2211,374,402,NA,NA,NA
"470","4445114986",2016-05-07,5183,3.58999991416931,138,866,2123,401,436,NA,NA,NA
"471","4445114986",2016-05-08,7303,4.90000009536743,316,733,2423,361,391,NA,NA,NA
"472","4445114986",2016-05-09,5275,3.53999996185303,266,641,2281,457,533,NA,NA,NA
"473","4445114986",2016-05-10,3915,2.63000011444092,231,783,2181,405,426,NA,NA,NA
"474","4445114986",2016-05-11,9105,6.1100001335144,288,622,2499,499,530,NA,NA,NA
"475","4445114986",2016-05-12,768,0.519999980926514,58,380,1212,483,501,NA,NA,NA
"476","4558609924",2016-04-12,5135,3.39000010490417,318,1122,1909,NA,NA,NA,NA,NA
"477","4558609924",2016-04-13,4978,3.28999996185303,153,1287,1722,NA,NA,NA,NA,NA
"478","4558609924",2016-04-14,6799,4.48999977111816,279,1161,1922,NA,NA,NA,NA,NA
"479","4558609924",2016-04-15,7795,5.15000009536743,309,1131,2121,NA,NA,NA,NA,NA
"480","4558609924",2016-04-16,7289,4.82000017166138,328,1112,1997,NA,NA,NA,NA,NA
"481","4558609924",2016-04-17,9634,6.40000009536743,330,1110,2117,NA,NA,NA,NA,NA
"482","4558609924",2016-04-18,8940,5.90999984741211,360,1080,2116,NA,NA,69.69999695,27.25,"NO"
"483","4558609924",2016-04-19,5401,3.5699999332428,258,1182,1876,NA,NA,NA,NA,NA
"484","4558609924",2016-04-20,4803,3.17000007629395,222,1218,1788,NA,NA,NA,NA,NA
"485","4558609924",2016-04-21,13743,9.07999992370605,459,844,2486,126,137,NA,NA,NA
"486","4558609924",2016-04-22,9601,6.34999990463257,318,1122,2094,NA,NA,NA,NA,NA
"487","4558609924",2016-04-23,6890,4.55000019073486,318,1122,2085,NA,NA,NA,NA,NA
"488","4558609924",2016-04-24,8563,5.65999984741211,395,1045,2173,NA,NA,NA,NA,NA
"489","4558609924",2016-04-25,8095,5.34999990463257,368,993,2225,NA,NA,70.30000305,27.46,"NO"
"490","4558609924",2016-04-26,9148,6.05000019073486,336,1062,2223,103,121,NA,NA,NA
"491","4558609924",2016-04-27,9557,6.32000017166138,353,1087,2098,NA,NA,NA,NA,NA
"492","4558609924",2016-04-28,9451,6.25,379,985,2185,NA,NA,NA,NA,NA
"493","4558609924",2016-04-29,7833,5.17999982833862,241,1096,1918,171,179,NA,NA,NA
"494","4558609924",2016-04-30,10319,6.82000017166138,329,1111,2105,NA,NA,NA,NA,NA
"495","4558609924",2016-05-01,3428,2.26999998092651,190,1121,1692,115,129,69.90000153,27.32,"NO"
"496","4558609924",2016-05-02,7891,5.21999979019165,383,1057,2066,NA,NA,69.19999695,27.04,"NO"
"497","4558609924",2016-05-03,5267,3.48000001907349,268,1172,1953,NA,NA,NA,NA,NA
"498","4558609924",2016-05-04,5232,3.46000003814697,252,1188,1842,NA,NA,NA,NA,NA
"499","4558609924",2016-05-05,10611,7.01000022888184,392,1048,2262,NA,NA,NA,NA,NA
"500","4558609924",2016-05-06,3755,2.48000001907349,202,1238,1722,NA,NA,NA,NA,NA
"501","4558609924",2016-05-07,8237,5.44000005722046,272,1116,1973,NA,NA,NA,NA,NA
"502","4558609924",2016-05-08,6543,4.32999992370605,339,1019,2666,123,134,NA,NA,NA
"503","4558609924",2016-05-09,11451,7.57000017166138,375,1065,2223,NA,NA,69.09999847,27,"NO"
"504","4558609924",2016-05-10,6435,4.25,249,1191,1889,NA,NA,NA,NA,NA
"505","4558609924",2016-05-11,9108,6.01999998092651,359,1081,2131,NA,NA,NA,NA,NA
"506","4558609924",2016-05-12,6307,4.17000007629395,247,736,1452,NA,NA,NA,NA,NA
"507","4702921684",2016-04-12,7213,5.88000011444092,263,718,2947,425,439,NA,NA,NA
"508","4702921684",2016-04-13,6877,5.57999992370605,258,777,2898,400,430,NA,NA,NA
"509","4702921684",2016-04-14,7860,6.36999988555908,271,772,2984,384,415,NA,NA,NA
"510","4702921684",2016-04-15,6506,5.28000020980835,265,944,2896,253,257,NA,NA,NA
"511","4702921684",2016-04-16,11140,9.02999973297119,362,556,3328,382,406,NA,NA,NA
"512","4702921684",2016-04-17,12692,10.289999961853,380,437,3394,591,612,NA,NA,NA
"513","4702921684",2016-04-18,9105,7.38000011444092,243,890,3013,293,312,NA,NA,NA
"514","4702921684",2016-04-19,6708,5.44000005722046,197,757,2812,457,487,NA,NA,NA
"515","4702921684",2016-04-20,8793,7.13000011444092,291,717,3061,454,468,NA,NA,NA
"516","4702921684",2016-04-21,6530,5.30000019073486,189,901,2729,425,434,NA,NA,NA
"517","4702921684",2016-04-22,1664,1.35000002384186,72,1341,2241,NA,NA,NA,NA,NA
"518","4702921684",2016-04-23,15126,12.2700004577637,483,469,3691,465,475,NA,NA,NA
"519","4702921684",2016-04-24,15050,12.2200002670288,391,542,3538,480,506,NA,NA,NA
"520","4702921684",2016-04-25,9167,7.42999982833862,291,730,3064,370,380,NA,NA,NA
"521","4702921684",2016-04-26,6108,4.94999980926514,225,765,2784,421,429,NA,NA,NA
"522","4702921684",2016-04-27,7047,5.71999979019165,255,733,2908,432,449,NA,NA,NA
"523","4702921684",2016-04-28,9023,7.32000017166138,255,738,3033,442,461,NA,NA,NA
"524","4702921684",2016-04-29,9930,8.05000019073486,298,692,3165,433,447,NA,NA,NA
"525","4702921684",2016-04-30,10144,8.22999954223633,303,728,3115,479,501,NA,NA,NA
"526","4702921684",2016-05-01,0,0,0,1440,2017,NA,NA,NA,NA,NA
"527","4702921684",2016-05-02,7245,5.92000007629395,240,1131,2859,NA,NA,NA,NA,NA
"528","4702921684",2016-05-03,9454,7.67000007629395,313,729,3145,327,373,NA,NA,NA
"529","4702921684",2016-05-04,8161,6.61999988555908,270,757,3004,412,434,NA,NA,NA
"530","4702921684",2016-05-05,8614,6.98999977111816,254,745,3006,414,428,NA,NA,NA
"531","4702921684",2016-05-06,6943,5.63000011444092,224,682,2859,404,449,NA,NA,NA
"532","4702921684",2016-05-07,14370,11.6499996185303,490,577,3683,520,543,NA,NA,NA
"533","4702921684",2016-05-07,14370,11.6499996185303,490,577,3683,520,543,NA,NA,NA
"534","4702921684",2016-05-08,12857,10.4300003051758,326,1019,3287,NA,NA,NA,NA,NA
"535","4702921684",2016-05-09,8232,6.67999982833862,265,746,2990,435,458,NA,NA,NA
"536","4702921684",2016-05-10,10613,8.60999965667725,300,701,3172,416,431,NA,NA,NA
"537","4702921684",2016-05-11,9810,7.96000003814697,286,784,3069,354,366,NA,NA,NA
"538","4702921684",2016-05-12,2752,2.23000001907349,68,241,1240,404,442,NA,NA,NA
"539","5553957443",2016-04-12,11596,7.57000017166138,309,767,2026,441,464,NA,NA,NA
"540","5553957443",2016-04-13,4832,3.16000008583069,226,647,1718,455,488,NA,NA,NA
"541","5553957443",2016-04-14,17022,11.1199998855591,358,693,2324,357,418,NA,NA,NA
"542","5553957443",2016-04-15,16556,10.8599996566772,335,689,2254,377,409,NA,NA,NA
"543","5553957443",2016-04-16,5771,3.76999998092651,288,521,1831,651,686,NA,NA,NA
"544","5553957443",2016-04-17,655,0.430000007152557,46,943,1397,350,402,NA,NA,NA
"545","5553957443",2016-04-18,3727,2.4300000667572,206,622,1683,520,541,NA,NA,NA
"546","5553957443",2016-04-19,15482,10.1099996566772,346,756,2284,357,410,NA,NA,NA
"547","5553957443",2016-04-20,2713,1.76999998092651,148,598,1570,658,678,NA,NA,NA
"548","5553957443",2016-04-21,12346,8.0600004196167,266,801,2066,399,431,NA,NA,NA
"549","5553957443",2016-04-22,11682,7.63000011444092,311,781,2105,322,353,NA,NA,NA
"550","5553957443",2016-04-23,4112,2.69000005722046,272,443,1776,631,725,NA,NA,NA
"551","5553957443",2016-04-24,1807,1.17999994754791,104,582,1507,553,640,NA,NA,NA
"552","5553957443",2016-04-25,10946,7.19000005722046,263,732,2033,433,468,NA,NA,NA
"553","5553957443",2016-04-26,11886,7.76000022888184,296,750,2093,412,453,NA,NA,NA
"554","5553957443",2016-04-27,10538,6.88000011444092,238,745,1922,347,391,NA,NA,NA
"555","5553957443",2016-04-28,11393,7.63000011444092,227,727,1999,421,457,NA,NA,NA
"556","5553957443",2016-04-29,12764,8.32999992370605,331,709,2169,450,495,NA,NA,NA
"557","5553957443",2016-04-30,1202,0.779999971389771,84,506,1463,775,843,NA,NA,NA
"558","5553957443",2016-05-01,5164,3.36999988555908,237,436,1747,622,686,NA,NA,NA
"559","5553957443",2016-05-02,9769,6.38000011444092,259,724,1996,409,471,NA,NA,NA
"560","5553957443",2016-05-03,12848,8.39000034332275,302,812,2116,380,429,NA,NA,NA
"561","5553957443",2016-05-04,4249,2.76999998092651,224,651,1698,447,470,NA,NA,NA
"562","5553957443",2016-05-05,14331,9.51000022888184,314,692,2156,419,464,NA,NA,NA
"563","5553957443",2016-05-06,9632,6.28999996185303,259,761,1916,400,434,NA,NA,NA
"564","5553957443",2016-05-07,1868,1.22000002861023,96,902,1494,442,470,NA,NA,NA
"565","5553957443",2016-05-08,6083,4,221,505,1762,568,608,NA,NA,NA
"566","5553957443",2016-05-09,11611,7.57999992370605,332,667,2272,453,494,NA,NA,NA
"567","5553957443",2016-05-10,16358,10.710000038147,366,707,2335,418,443,NA,NA,NA
"568","5553957443",2016-05-11,4926,3.22000002861023,195,628,1693,463,486,NA,NA,NA
"569","5553957443",2016-05-12,3121,2.03999996185303,62,222,741,438,475,NA,NA,NA
"570","5577150313",2016-04-12,8135,6.07999992370605,242,728,3405,419,438,NA,NA,NA
"571","5577150313",2016-04-13,5077,3.78999996185303,170,776,2551,432,458,NA,NA,NA
"572","5577150313",2016-04-14,8596,6.42000007629395,324,662,4022,477,497,NA,NA,NA
"573","5577150313",2016-04-15,12087,9.07999992370605,368,695,4005,392,413,NA,NA,NA
"574","5577150313",2016-04-16,14269,10.6599998474121,398,472,4274,406,445,NA,NA,NA
"575","5577150313",2016-04-17,12231,9.14000034332275,396,525,4552,549,583,90.69999695,28,"NO"
"576","5577150313",2016-04-18,9893,7.3899998664856,276,623,3625,527,553,NA,NA,NA
"577","5577150313",2016-04-19,12574,9.42000007629395,242,733,3501,449,465,NA,NA,NA
"578","5577150313",2016-04-20,8330,6.21999979019165,216,773,3192,447,480,NA,NA,NA
"579","5577150313",2016-04-21,10830,8.09000015258789,359,670,4018,414,437,NA,NA,NA
"580","5577150313",2016-04-22,9172,6.84999990463257,292,823,3329,338,366,NA,NA,NA
"581","5577150313",2016-04-23,7638,5.71000003814697,271,627,3152,384,402,NA,NA,NA
"582","5577150313",2016-04-24,15764,11.7799997329712,416,425,4392,543,615,NA,NA,NA
"583","5577150313",2016-04-25,6393,4.78000020980835,313,743,3374,421,461,NA,NA,NA
"584","5577150313",2016-04-26,5325,3.98000001907349,251,759,3088,354,377,NA,NA,NA
"585","5577150313",2016-04-27,6805,5.1399998664856,269,773,3294,424,452,NA,NA,NA
"586","5577150313",2016-04-28,9841,7.42999982833862,291,692,3580,361,372,NA,NA,NA
"587","5577150313",2016-04-29,7924,5.92000007629395,298,739,3544,459,485,NA,NA,NA
"588","5577150313",2016-04-30,12363,9.23999977111816,415,621,4501,412,433,NA,NA,NA
"589","5577150313",2016-05-01,13368,9.98999977111816,444,499,4546,379,398,NA,NA,NA
"590","5577150313",2016-05-02,7439,5.55999994277954,292,732,3014,525,553,NA,NA,NA
"591","5577150313",2016-05-03,11045,8.25,317,580,3795,508,543,NA,NA,NA
